author_id,author,external_author_id,account_type,account_category,new_june_2018,congress_2017_id,in_congress_2017,in_congress_2018
RitterTra,RitterTra,2583426838,Koch,Fearmonger,False,2583426838,True,True
RivkaLange,RivkaLange,1654382456,?,Unknown,False,1654382456,True,True
rlovenosause,rlovenosause,1693147064,Right,RightTroll,False,1693147064,True,True
Rob_CowMil,Rob_CowMil,2525789346,Koch,Fearmonger,True,,False,True
RobertEbonyKing,RobertEbonyKing,1691000604,left,LeftTroll,False,1691000604,True,True
roberthorn1990,roberthorn1990,553710428,Russian,NonEnglish,True,,False,True
RobertHughess,RobertHughess,1500831656,left,LeftTroll,False,1500831656,True,True
robert_shander,robert_shander,2178414978,Russian,NonEnglish,False,2178414978,True,True
Robin_Mc_Call,Robin_Mc_Call,2509671895,Koch,Fearmonger,True,,False,True
RobynMelvoin1,RobynMelvoin1,1647709008,Russian,NonEnglish,True,,False,True
robynrhode,robynrhode,1648197181,?,Unknown,False,1648197181,True,True
rockinmafame,rockinmafame,1682654815,Hashtager,HashtagGamer,True,,False,True
rockitjan,rockitjan,2535474355,Koch,Fearmonger,False,2535474355,True,True
rockthemicro,rockthemicro,2576389379,Hashtager,HashtagGamer,False,2576389379,True,True
roddphillips,roddphillips,1721381100,Koch,Fearmonger,True,,False,True
rodya_bez,rodya_bez,2245087412,Russian,NonEnglish,False,2245087412,True,True
RogovIlia,RogovIlia,2542876557,Russian,NonEnglish,False,2542876557,True,True
RogovValeron,RogovValeron,2189293202,Russian,NonEnglish,True,,False,True
RomaBulavin,RomaBulavin,1647547494,Russian,NonEnglish,False,1647547494,True,True
RomaKryglov,RomaKryglov,1686881509,Russian,NonEnglish,True,,False,True
RomanAgafonovv,RomanAgafonovv,2527804618,Russian,NonEnglish,False,2527804618,True,True
RomanBaluhin,RomanBaluhin,1924009272,Russian,NonEnglish,False,1924009272,True,True
RomanFuruchev,RomanFuruchev,2240770651,Russian,NonEnglish,True,,False,True
romanGorolov,romanGorolov,2533984805,Russian,NonEnglish,False,2533984805,True,True
Romanovageoprud,Romanovageoprud,2786118426,Russian,NonEnglish,False,2786118426,True,True
romaromaan,romaromaan,2452426797,Russian,NonEnglish,True,,False,True
romashkaMSK,romashkaMSK,2183382799,Russian,NonEnglish,False,2183382799,True,True
RonaldAlllen,RonaldAlllen,2674536153,Koch,Fearmonger,False,2674536153,True,True
_RonBen,_RonBen,3085183996,Right,RightTroll,False,3085183996,True,True
ronick_kk,ronick_kk,1622808421,Right,RightTroll,False,1622808421,True,True
RoofMic,RoofMic,867000000000000000,?,Unknown,False,867036027264815104,True,True
RoomOfRumor,RoomOfRumor,2951506251,news,NewsFeed,True,,False,True
Roscoe_Riddle,Roscoe_Riddle,2625497896,Right,RightTroll,False,2625497896,True,True
RosieOnFleek,RosieOnFleek,1680578719,left,LeftTroll,False,1680578719,True,True
rosist2014,rosist2014,2393269114,Russian,NonEnglish,True,,False,True
rosist_N1,rosist_N1,2530171162,Russian,NonEnglish,False,2530171162,True,True
RossHellYeah,RossHellYeah,3081569278,Right,RightTroll,False,3081569278,True,True
rossirossivin,rossirossivin,838670000000000000,Italian,NonEnglish,True,,False,True
RossRichrds,RossRichrds,868000000000000000,?,Unknown,False,867771402920775680,True,True
RostockBote,RostockBote,854000000000000000,German,NonEnglish,False,853868178010714112,True,True
RostSergeev,RostSergeev,2521355765,Russian,NonEnglish,True,,False,True
RoyPreston1st,RoyPreston1st,1651928071,Hashtager,HashtagGamer,False,1651928071,True,True
rozgalrima,rozgalrima,2254284668,Russian,NonEnglish,True,,False,True
rozhkovgen1,rozhkovgen1,852000000000000000,Russian,NonEnglish,False,852479714275069952,True,True
RriRose,RriRose,2586402439,Russian,NonEnglish,False,2586402439,True,True
_Ruby_Wills_,_Ruby_Wills_,1649484187,Right,RightTroll,False,1649484187,True,True
RuConstitution,RuConstitution,4273329375,Russian,NonEnglish,False,4273329375,True,True
rudemyanenko,rudemyanenko,495327369,Russian,NonEnglish,True,,False,True
r_u_life,r_u_life,414926799,Russian,NonEnglish,True,,False,True
run_n_win,run_n_win,1910675120,Right,RightTroll,True,,False,True
ruopentwit,ruopentwit,2572896396,Russian,NonEnglish,False,2572896396,True,True
Rus_Anis,Rus_Anis,2575544009,Russian,NonEnglish,False,2575544009,True,True
RusDum,RusDum,785967000,Russian,NonEnglish,True,,False,True
RusEye,RusEye,714465914,Russian,NonEnglish,True,,False,True
RUS_IN_USA,RUS_IN_USA,763000000000000000,Russian,NonEnglish,False,762948178178150400,True,True
rusking1703,rusking1703,1690366382,Russian,NonEnglish,True,,False,True
Ruslan_Marlin,Ruslan_Marlin,2410809489,Russian,NonEnglish,True,,False,True
RuslanVaxidov,RuslanVaxidov,2233929553,Russian,NonEnglish,False,2233929553,True,True
rusnevrotik,rusnevrotik,2512994207,Russian,NonEnglish,False,2512994207,True,True
russia42tv,russia42tv,2854581916,Russian,NonEnglish,False,2854581916,True,True
RussiaIsBeauty,RussiaIsBeauty,4871846171,Russian,NonEnglish,False,4871846171,True,True
russianallies,russianallies,2578422308,Russian,NonEnglish,False,2578422308,True,True
russianmonster7,russianmonster7,2525396297,Russian,NonEnglish,True,,False,True
russilanrogov,russilanrogov,2512420407,Russian,NonEnglish,False,2512420407,True,True
RussoDeclan,RussoDeclan,1664563338,Right,RightTroll,True,,False,True
RyanAmBishop,RyanAmBishop,1691994529,Right,RightTroll,False,1691994529,True,True
Ryan_Bet,Ryan_Bet,1663262156,Right,RightTroll,False,1663262156,True,True
ryanesweeney_e,ryanesweeney_e,721000000000000000,left,LeftTroll,False,720725387198799872,True,True
RyanMaxwell_1,RyanMaxwell_1,1868981054,Right,RightTroll,False,1868981054,True,True
RyannCooperwood,RyannCooperwood,2493038024,Ebola,Fearmonger,False,2493038024,True,True
RyManMurphy,RyManMurphy,1694079499,Hashtager,HashtagGamer,False,1694079499,True,True
SaarlandBote,SaarlandBote,854000000000000000,German,NonEnglish,False,854012703920328704,True,True
sabirmuhmuh1,sabirmuhmuh1,3936996801,German,NonEnglish,False,3936996801,True,True
sabirsalimsa,sabirsalimsa,2256124964,Arabic,NonEnglish,True,,False,True
SabSabriba,SabSabriba,3088539520,?,Unknown,False,3088539520,True,True
sabudai100,sabudai100,1708460000,Russian,NonEnglish,False,1708460000,True,True
sachcloud,sachcloud,2200880839,Russian,NonEnglish,True,,False,True
SadieEatonn,SadieEatonn,1620983264,left,LeftTroll,False,1620983264,True,True
Saftex,Saftex,736906248,Russian,NonEnglish,True,,False,True
saganovavalya,saganovavalya,2254677133,Russian,NonEnglish,True,,False,True
saifffouad,saifffouad,3091616333,Arabic,NonEnglish,False,3091616333,True,True
SaifSabirr,SaifSabirr,1648058527,Russian,NonEnglish,True,,False,True
salad124,salad124,2234501940,Russian,NonEnglish,True,,False,True
salimdjamil4211,salimdjamil4211,3937396607,German,NonEnglish,True,,False,True
salimsalimsabi1,salimsalimsabi1,3937149442,German,NonEnglish,False,3937149442,True,True
samanthawow,samanthawow,866000000000000000,?,Unknown,False,865628826960764928,True,True
SamChatmannn,SamChatmannn,1687589095,Koch,Fearmonger,False,1687589095,True,True
SamirGooden,SamirGooden,1672624255,left,LeftTroll,False,1672624255,True,True
sammydixxxon,sammydixxxon,1692946999,?,Unknown,False,1692946999,True,True
SanAntoTopNews,SanAntoTopNews,2753338899,local,NewsFeed,False,2753338899,True,True
SanyaBessonov,SanyaBessonov,2452550524,Russian,NonEnglish,True,,False,True
Sarah_Giaco,Sarah_Giaco,2533649886,Hashtager,HashtagGamer,False,2533649886,True,True
SarahThhhh,SarahThhhh,3074117400,Koch,Fearmonger,False,3074117400,True,True
Sasha_Berezhnoy,Sasha_Berezhnoy,2543202335,Russian,NonEnglish,False,2543202335,True,True
SashaGreece,SashaGreece,2433227806,Russian,NonEnglish,False,2433227806,True,True
_SashaLapin,_SashaLapin,2478383999,Russian,NonEnglish,False,2478383999,True,True
sasha_petrenk,sasha_petrenk,3123786375,Russian,NonEnglish,False,3123786375,True,True
sashatweetor,sashatweetor,1705499846,Russian,NonEnglish,True,,False,True
Savajenat,Savajenat,889000000000000000,Right,RightTroll,False,888641682929045504,True,True
SaveCooper,SaveCooper,741201000000000000,left,LeftTroll,True,,False,True
SavyHurt,SavyHurt,1672148624,Right,RightTroll,False,1672148624,True,True
SayHerName16,SayHerName16,739939000000000000,left,LeftTroll,True,,False,True
SazzonV,SazzonV,852000000000000000,Russian,NonEnglish,False,852483213486325760,True,True
SBelov_,SBelov_,2543197534,Russian,NonEnglish,False,2543197534,True,True
SBorisoglebsky,SBorisoglebsky,2532713669,Russian,NonEnglish,False,2532713669,True,True
ScarleesTruT,ScarleesTruT,889000000000000000,Right,RightTroll,False,888599932483063808,True,True
ScarlettHowar15,ScarlettHowar15,889000000000000000,Right,RightTroll,False,888811324146421760,True,True
SchenkMichi,SchenkMichi,4481603134,German,NonEnglish,False,4481603134,True,True
schultei2,schultei2,753000000000000000,German,NonEnglish,False,752791693381033984,True,True
ScottRapWalton,ScottRapWalton,2534168215,Koch,Fearmonger,True,,False,True
ScreaMin3,ScreaMin3,549749057,Russian,NonEnglish,True,,False,True
ScreamyMonkey,ScreamyMonkey,2943515140,news,NewsFeed,False,2943515140,True,True
Screlets,Screlets,1240869390,Russian,NonEnglish,True,,False,True
ScttCrsn,ScttCrsn,1674098827,left,LeftTroll,False,1674098827,True,True
SeanRoy1984,SeanRoy1984,3071901162,Right,RightTroll,False,3071901162,True,True
Seattle_Post,Seattle_Post,2611151319,local,NewsFeed,False,2611151319,True,True
secondson6969,secondson6969,3110269121,Russian,NonEnglish,False,3110269121,True,True
Secretreportt,Secretreportt,884000000000000000,Right,RightTroll,False,884254468073717760,True,True
semchev_ru,semchev_ru,2259579446,Russian,NonEnglish,True,,False,True
SemenAkrilov,SemenAkrilov,2501760699,Russian,NonEnglish,False,2501760699,True,True
Semenovadextsap,Semenovadextsap,2785496328,Russian,NonEnglish,False,2785496328,True,True
SemenovTosha,SemenovTosha,3081244408,Russian,NonEnglish,False,3081244408,True,True
semi_zoo,semi_zoo,2457898054,Russian,NonEnglish,False,2457898054,True,True
sem_vadikk,sem_vadikk,2267895036,Russian,NonEnglish,True,,False,True
serafimastar,serafimastar,2261175086,Russian,NonEnglish,True,,False,True
sereesstT,sereesstT,889000000000000000,Right,RightTroll,False,888817896142536704,True,True
serega0vladimir,serega0vladimir,1936667028,Russian,NonEnglish,True,,False,True
SeregaKaverin,SeregaKaverin,2430400450,Russian,NonEnglish,True,,False,True
SerenitySanfor,SerenitySanfor,2535720541,?,Unknown,False,2535720541,True,True
sergaksen,sergaksen,2436577336,Russian,NonEnglish,False,2436577336,True,True
Sergbriantsev,Sergbriantsev,2568897527,Russian,NonEnglish,False,2568897527,True,True
Sergeevich_Art,Sergeevich_Art,2400195275,Russian,NonEnglish,True,,False,True
Sergeev_Tolik,Sergeev_Tolik,2575471053,Russian,NonEnglish,False,2575471053,True,True
SergeIvchenko,SergeIvchenko,2241291349,Russian,NonEnglish,True,,False,True
sergey_027,sergey_027,2432945781,Russian,NonEnglish,False,2432945781,True,True
SergeyAvdaev,SergeyAvdaev,2424987743,Russian,NonEnglish,False,2424987743,True,True
sergey__o,sergey__o,2486811657,Russian,NonEnglish,False,2486811657,True,True
SerggBelov,SerggBelov,2401203119,Russian,NonEnglish,True,,False,True
sergio_maestri,sergio_maestri,838752000000000000,Italian,NonEnglish,True,,False,True
SergOdincov,SergOdincov,2595252747,Russian,NonEnglish,False,2595252747,True,True
sergo_yarosh,sergo_yarosh,2268230424,Russian,NonEnglish,False,2268230424,True,True
serhiodabest,serhiodabest,2248162574,Russian,NonEnglish,False,2248162574,True,True
Serovtritpoebac,Serovtritpoebac,2790764478,Russian,NonEnglish,False,2790764478,True,True
SerSafronoff,SerSafronoff,2398656635,Russian,NonEnglish,False,2398656635,True,True
SevaGrix,SevaGrix,1708210225,Russian,NonEnglish,False,1708210225,True,True
SevaKocev,SevaKocev,2528067063,Russian,NonEnglish,False,2528067063,True,True
sevas_inokent,sevas_inokent,2579441473,Russian,NonEnglish,False,2579441473,True,True
ShakhovOfficial,ShakhovOfficial,2248265466,Russian,NonEnglish,False,2248265466,True,True
shakurusuf,shakurusuf,2495528653,?,Unknown,False,2495528653,True,True
shakymilky,shakymilky,2520788757,Russian,NonEnglish,True,,False,True
Shania_Toney,Shania_Toney,1637909654,left,LeftTroll,True,,False,True
ShannonGibsonIm,ShannonGibsonIm,1533271928,Koch,Fearmonger,False,1533271928,True,True
shannyzzzz,shannyzzzz,1669548668,Koch,Fearmonger,False,1669548668,True,True
shapka_mono,shapka_mono,2571344730,Russian,NonEnglish,False,2571344730,True,True
Shapovalovanka,Shapovalovanka,1180461781,Russian,NonEnglish,True,,False,True
Sharapovterctil,Sharapovterctil,2787009522,Russian,NonEnglish,False,2787009522,True,True
ShaylaGarrettt,ShaylaGarrettt,1680623360,?,Unknown,False,1680623360,True,True
Sheena_ott,Sheena_ott,2601127348,Right,RightTroll,False,2601127348,True,True
Sheena_ring,Sheena_ring,1690873470,Koch,Fearmonger,False,1690873470,True,True
Sheila_Shh,Sheila_Shh,1664929878,Koch,Fearmonger,False,1664929878,True,True
SherlyMonMonc,SherlyMonMonc,1697575452,Right,RightTroll,True,,False,True
Sherman_Cn,Sherman_Cn,1666188686,Koch,Fearmonger,False,1666188686,True,True
SherMueller,SherMueller,1690388052,Right,RightTroll,False,1690388052,True,True
Sherrrrley,Sherrrrley,1713086209,Russian,NonEnglish,True,,False,True
_SherylGilbert,_SherylGilbert,2573798519,Right,RightTroll,False,2573798519,True,True
ShieldsClint,ShieldsClint,1647267829,Right,RightTroll,False,1647267829,True,True
ShikarnoeL,ShikarnoeL,2575626468,Russian,NonEnglish,False,2575626468,True,True
Shilovasanctimi,Shilovasanctimi,2790139832,Russian,NonEnglish,False,2790139832,True,True
ShinePhillips,ShinePhillips,2491280384,Koch,Fearmonger,True,,False,True
shirokovfedor,shirokovfedor,1905259790,Russian,NonEnglish,True,,False,True
ShumitzuYolo,ShumitzuYolo,3069727016,?,Unknown,False,3069727016,True,True
shurik_nesterov,shurik_nesterov,2260102039,Russian,NonEnglish,False,2260102039,True,True
Siccerthanyou,Siccerthanyou,1670318690,left,LeftTroll,False,1670318690,True,True
Sidney_Riv,Sidney_Riv,2532787668,?,Unknown,False,2532787668,True,True
SiennaSMM,SiennaSMM,1713669890,Koch,Fearmonger,False,1713669890,True,True
sigermon,sigermon,462272724,Russian,NonEnglish,True,,False,True
silent_jenna,silent_jenna,866000000000000000,?,Unknown,False,865573038305140736,True,True
sillysexysilly,sillysexysilly,2424531095,Russian,NonEnglish,True,,False,True
SincerePruitt,SincerePruitt,1655288160,left,LeftTroll,False,1655288160,True,True
SindyBlossom,SindyBlossom,2533288830,?,Unknown,False,2533288830,True,True
sinigopajuby,sinigopajuby,2256210373,Russian,NonEnglish,False,2256210373,True,True
_Siniy_Tuman_,_Siniy_Tuman_,2545161029,Russian,NonEnglish,True,,False,True
Skwad55_label,Skwad55_label,771702000000000000,left,LeftTroll,True,,False,True
skyylasrrT,skyylasrrT,889000000000000000,Right,RightTroll,False,888664457336979456,True,True
Slavabulatov,Slavabulatov,2534181389,Russian,NonEnglish,False,2534181389,True,True
SlavaGolcev,SlavaGolcev,2268203311,Russian,NonEnglish,True,,False,True
slavaseroff,slavaseroff,2542914887,Russian,NonEnglish,False,2542914887,True,True
slavaZapolsky,slavaZapolsky,2417053487,Russian,NonEnglish,False,2417053487,True,True
SlavinaOksi,SlavinaOksi,2257619083,Russian,NonEnglish,True,,False,True
slavkaavas,slavkaavas,1632463650,Russian,NonEnglish,True,,False,True
SlavMiroslav,SlavMiroslav,852000000000000000,Russian,NonEnglish,False,852453695258230784,True,True
SlavNikonov,SlavNikonov,2496690432,Russian,NonEnglish,False,2496690432,True,True
SlavoSLov,SlavoSLov,2405761623,Russian,NonEnglish,False,2405761623,True,True
slevin_324,slevin_324,1709331702,Russian,NonEnglish,True,,False,True
SM_Downey,SM_Downey,1652480412,Right,RightTroll,False,1652480412,True,True
SmolnyVasiliy,SmolnyVasiliy,2512942521,Russian,NonEnglish,False,2512942521,True,True
_snowcakes_,_snowcakes_,2542772511,Russian,NonEnglish,True,,False,True
SobakiKazinaki,SobakiKazinaki,2234808302,Russian,NonEnglish,True,,False,True
Sobolev_Deniss,Sobolev_Deniss,2535636293,Russian,NonEnglish,False,2535636293,True,True
sofiatackles,sofiatackles,1886798694,left,LeftTroll,True,,False,True
sokolosha,sokolosha,2196039680,Russian,NonEnglish,True,,False,True
Sokolovadiafluc,Sokolovadiafluc,2787264446,Russian,NonEnglish,False,2787264446,True,True
Sokolovaligiden,Sokolovaligiden,2787287060,Russian,NonEnglish,False,2787287060,True,True
Solano_Ki,Solano_Ki,2535231726,Koch,Fearmonger,False,2535231726,True,True
Soler_Mch,Soler_Mch,1663083740,?,Unknown,False,1663083740,True,True
Solifat,Solifat,444639688,Russian,NonEnglish,True,,False,True
_SolomonAlbert_,_SolomonAlbert_,1673956951,left,LeftTroll,False,1673956951,True,True
SonderKatharina,SonderKatharina,753000000000000000,German,NonEnglish,False,752859805937766400,True,True
SonjaAndBridges,SonjaAndBridges,1644656215,left,LeftTroll,True,,False,True
sonyaNikto,sonyaNikto,2400031571,Russian,NonEnglish,True,,False,True
SophieKole,SophieKole,2536167145,Hashtager,HashtagGamer,False,2536167145,True,True
SorMumtaz,SorMumtaz,843729000000000000,Arabic,NonEnglish,True,,False,True
SoSeanBeard,SoSeanBeard,3071525191,Right,RightTroll,False,3071525191,True,True
SosnovskyAnna,SosnovskyAnna,868000000000000000,?,Unknown,False,867755368109285376,True,True
soulscollecta,soulscollecta,2546897080,Russian,NonEnglish,True,,False,True
Sound4Boyz,Sound4Boyz,1681631395,Koch,Fearmonger,False,1681631395,True,True
southlonestar2,southlonestar2,4224912857,Right,RightTroll,False,4224912857,True,True
SouthLoneStar,SouthLoneStar,4355797094,Right,RightTroll,False,4355797094,True,True
sovasof,sovasof,2538941639,Russian,NonEnglish,False,2538941639,True,True
SovetnikStatski,SovetnikStatski,2563274242,Russian,NonEnglish,False,2563274242,True,True
sowatsowat,sowatsowat,2449146927,Russian,NonEnglish,True,,False,True
SparksDans,SparksDans,868000000000000000,?,Unknown,False,867828862046031872,True,True
SpasiboVVP,SpasiboVVP,503609280,Russian,NonEnglish,False,503609280,True,True
SpbMiss,SpbMiss,774134900,Russian,NonEnglish,True,,False,True
spbsashawolf,spbsashawolf,2260672646,Russian,NonEnglish,True,,False,True
SPbSport,SPbSport,2572767074,Russian,NonEnglish,False,2572767074,True,True
speakoroff405,speakoroff405,762000000000000000,Russian,NonEnglish,False,762379811188776960,True,True
spearmintme,spearmintme,2570273169,Russian,NonEnglish,True,,False,True
SpecialAffair,SpecialAffair,2951556370,news,NewsFeed,False,2951556370,True,True
spending_gov,spending_gov,704000000000000000,Right,RightTroll,False,703678111825707008,True,True
SpuntMelody,SpuntMelody,3070649239,Koch,Fearmonger,False,3070649239,True,True
srahSE,srahSE,2540960407,Hashtager,HashtagGamer,False,2540960407,True,True
SSabrinaHuh,SSabrinaHuh,1880889752,Right,RightTroll,False,1880889752,True,True
SSSofiaAndre,SSSofiaAndre,1709677122,Russian,NonEnglish,True,,False,True
ssus_panther,ssus_panther,2499532070,Right,RightTroll,False,2499532070,True,True
StaceWaters_,StaceWaters_,1694456550,?,Unknown,False,1694456550,True,True
Stanley_Cox_,Stanley_Cox_,2540758755,Right,RightTroll,False,2540758755,True,True
StanleyParris,StanleyParris,1685771767,left,LeftTroll,False,1685771767,True,True
Stanley_Spivey,Stanley_Spivey,1656562842,?,Unknown,False,1656562842,True,True
Starcev_Sergey,Starcev_Sergey,2435581823,Russian,NonEnglish,True,,False,True
StarkKonsti,StarkKonsti,816000000000000000,German,NonEnglish,False,816262322603851776,True,True
stascyTr,stascyTr,890000000000000000,Right,RightTroll,False,889757567840378880,True,True
Stasia_Frolova,Stasia_Frolova,2441776227,Russian,NonEnglish,True,,False,True
staywoke88,staywoke88,1651692980,left,LeftTroll,False,1651692980,True,True
stepa_hard,stepa_hard,2583820719,Russian,NonEnglish,False,2583820719,True,True
StepanSazono,StepanSazono,2527983201,Russian,NonEnglish,False,2527983201,True,True
StepaSobolev,StepaSobolev,852000000000000000,Russian,NonEnglish,False,852484352629977088,True,True
StepEfimov,StepEfimov,868000000000000000,?,Unknown,False,867718765265301504,True,True
StephanieTheJaD,StephanieTheJaD,4394060603,left,LeftTroll,False,4394060603,True,True
StepStep_hen,StepStep_hen,1727874686,Right,RightTroll,False,1727874686,True,True
sternandreas404,sternandreas404,750000000000000000,German,NonEnglish,False,750367533660774400,True,True
sterrsam,sterrsam,891000000000000000,Right,RightTroll,False,891135718881415168,True,True
Stinson_ss,Stinson_ss,1660822500,Right,RightTroll,True,,False,True
StLouisOnline,StLouisOnline,3074563039,local,NewsFeed,False,3074563039,True,True
sto_christi,sto_christi,816000000000000000,German,NonEnglish,False,816267105658171392,True,True
StolzKristina,StolzKristina,753000000000000000,German,NonEnglish,False,752781981684039680,True,True
stopbrutal,stopbrutal,752500000000000000,left,LeftTroll,True,,False,True
stopigra10,stopigra10,495178226,Russian,NonEnglish,False,495178226,True,True
stratplanru,stratplanru,865000000000000000,Russian,NonEnglish,False,865264757259071488,True,True
StrictGrace,StrictGrace,2498258563,Koch,Fearmonger,False,2498258563,True,True
strokiNovi,strokiNovi,2582408562,Russian,NonEnglish,False,2582408562,True,True
StsPerov,StsPerov,2436501112,Russian,NonEnglish,False,2436501112,True,True
stuttgart_bote,stuttgart_bote,853000000000000000,German,NonEnglish,False,852539941171101696,True,True
StWagnerAriana,StWagnerAriana,4439058736,German,NonEnglish,False,4439058736,True,True
stylebyalla,stylebyalla,2274348386,Russian,NonEnglish,True,,False,True
sudjqero,sudjqero,2450269619,Russian,NonEnglish,True,,False,True
suicEnchantress,suicEnchantress,2588025072,Russian,NonEnglish,False,2588025072,True,True
SummerHandy,SummerHandy,1651427328,?,Unknown,False,1651427328,True,True
_Sunny_Sonny_,_Sunny_Sonny_,2405735073,Russian,NonEnglish,True,,False,True
SunSanB,SunSanB,2536053350,Koch,Fearmonger,False,2536053350,True,True
supportruth,supportruth,2570293012,Russian,NonEnglish,False,2570293012,True,True
SusanPeterson_,SusanPeterson_,1648125182,Koch,Fearmonger,False,1648125182,True,True
SusaYung,SusaYung,1527133837,left,LeftTroll,False,1527133837,True,True
susubergerr,susubergerr,753000000000000000,German,NonEnglish,False,752790432917098496,True,True
Sutton_tweet,Sutton_tweet,1512236263,Right,RightTroll,True,,False,True
svetadubooo,svetadubooo,2262426096,Russian,NonEnglish,True,,False,True
svetamercury,svetamercury,2274801836,Russian,NonEnglish,True,,False,True
svetik_all,svetik_all,2414863997,Russian,NonEnglish,True,,False,True
svetikAll,svetikAll,2426987890,Russian,NonEnglish,True,,False,True
svetlanaleshkov,svetlanaleshkov,2532493073,Russian,NonEnglish,True,,False,True
SvetlankaZZzzz,SvetlankaZZzzz,2260605925,Russian,NonEnglish,True,,False,True
SvetZvezdaBalet,SvetZvezdaBalet,2424245008,Russian,NonEnglish,True,,False,True
sweetkerry54,sweetkerry54,2495626470,Koch,Fearmonger,False,2495626470,True,True
Sylvie1Freeman,Sylvie1Freeman,866000000000000000,?,Unknown,False,866313822168068096,True,True
sylvielefevrier,sylvielefevrier,837000000000000000,French,NonEnglish,False,836566697167368192,True,True
T0ny_0brien,T0ny_0brien,1522990195,Right,RightTroll,False,1522990195,True,True
T0nyaCrawford,T0nyaCrawford,1675201320,Right,RightTroll,False,1675201320,True,True
T0nyaSinclair,T0nyaSinclair,1700472919,Hashtager,HashtagGamer,False,1700472919,True,True
Taaniya99,Taaniya99,2443818359,Russian,NonEnglish,True,,False,True
Tabachim,Tabachim,2404659533,Russian,NonEnglish,True,,False,True
TagirHasavi,TagirHasavi,3092358291,Arabic,NonEnglish,False,3092358291,True,True
TaisiaAvdeeva,TaisiaAvdeeva,2501947239,Russian,NonEnglish,False,2501947239,True,True
Taisiya_C,Taisiya_C,2570941468,Russian,NonEnglish,False,2570941468,True,True
TamaFlan,TamaFlan,2603207518,Right,RightTroll,False,2603207518,True,True
ta_m_a_rka,ta_m_a_rka,1903866937,Russian,NonEnglish,True,,False,True
tami8569,tami8569,1706329902,Koch,Fearmonger,True,,False,True
Tammy_TamH,Tammy_TamH,2533446889,Koch,Fearmonger,True,,False,True
Tan_Bray,Tan_Bray,1651155716,Right,RightTroll,False,1651155716,True,True
tanzilsaid,tanzilsaid,3092378085,Arabic,NonEnglish,False,3092378085,True,True
TARAFORMA,TARAFORMA,2393383502,,Unknown,False,,False,False
taraformation,taraformation,1534083420,left,LeftTroll,False,1534083420,True,True
taran_andreyy,taran_andreyy,3121083293,Russian,NonEnglish,False,3121083293,True,True
tarastweetor,tarastweetor,2245367568,Russian,NonEnglish,True,,False,True
TarasVavilov,TarasVavilov,2576890595,Russian,NonEnglish,False,2576890595,True,True
TatianaMaxTV,TatianaMaxTV,877169000000000000,?,Unknown,True,,False,True
Taylor_Parksy,Taylor_Parksy,1669728344,?,Unknown,False,1669728344,True,True
TayyssTruT,TayyssTruT,889000000000000000,Right,RightTroll,False,888644671370665984,True,True
Tazist,Tazist,785862524,Russian,NonEnglish,True,,False,True
TebePizdec,TebePizdec,2525622731,?,Unknown,False,2525622731,True,True
TedChockholder,TedChockholder,4171099167,?,Unknown,False,4171099167,True,True
tedcoolashell,tedcoolashell,1578504674,?,Unknown,True,,False,True
tedsanderss,tedsanderss,1657918692,Koch,Fearmonger,False,1657918692,True,True
tema_artema_,tema_artema_,2429130849,Russian,NonEnglish,False,2429130849,True,True
tema_Korsakov,tema_Korsakov,2401558456,Russian,NonEnglish,False,2401558456,True,True
TEN_GOP,TEN_GOP,4224729994,Right,RightTroll,False,4224729994,True,True
Teodor_FM_,Teodor_FM_,2580496265,Russian,NonEnglish,False,2580496265,True,True
Teresa_Boy_le,Teresa_Boy_le,2535882608,Koch,Fearmonger,False,2535882608,True,True
TerrancePatient,TerrancePatient,1699648050,left,LeftTroll,True,,False,True
TerriIsTooGood,TerriIsTooGood,1657916378,Right,RightTroll,False,1657916378,True,True
TerryBever_ly,TerryBever_ly,2535102889,Koch,Fearmonger,False,2535102889,True,True
TesssFinn,TesssFinn,3072449023,Right,RightTroll,False,3072449023,True,True
Tess_Snider,Tess_Snider,1663407794,Hashtager,HashtagGamer,True,,False,True
TessyElmore,TessyElmore,1660183028,left,LeftTroll,False,1660183028,True,True
teZaharov,teZaharov,2415525154,Russian,NonEnglish,False,2415525154,True,True
thaasliTT,thaasliTT,889000000000000000,Right,RightTroll,False,888604134575931392,True,True
TheFoundingSon,TheFoundingSon,4508630900,Right,RightTroll,False,4508630900,True,True
TheGrandTaylor,TheGrandTaylor,1624184988,Right,RightTroll,False,1624184988,True,True
thelmmisb,thelmmisb,890000000000000000,Right,RightTroll,False,890414848776876032,True,True
TheLoneliestDay,TheLoneliestDay,2413107117,Russian,NonEnglish,True,,False,True
themanmachine17,themanmachine17,2484896672,Right,RightTroll,False,2484896672,True,True
theovyazgin,theovyazgin,2184946609,Russian,NonEnglish,False,2184946609,True,True
Theplastic_age,Theplastic_age,2827585146,Russian,NonEnglish,False,2827585146,True,True
TheTrainGuy13,TheTrainGuy13,904734000000000000,Right,RightTroll,True,,False,True
thomas_gerster,thomas_gerster,753000000000000000,German,NonEnglish,False,752836551269347328,True,True
ThueringenBote,ThueringenBote,871000000000000000,German,NonEnglish,False,870977757760638976,True,True
tibufofamac,tibufofamac,2275122620,Russian,NonEnglish,True,,False,True
TimBelozertcev,TimBelozertcev,2527977731,Russian,NonEnglish,False,2527977731,True,True
