author_id,language,tweet_count
redlanews,English,1538
redlanews,Kurdish,1
redlanews,Catalan,1
RegieBlackmon,English,4534
RegieBlackmon,Croatian,2
RegieBlackmon,Arabic,3
RegieBlackmon,Albanian,2
RegieBlackmon,Catalan,1
RegieBlackmon,Farsi (Persian),3
RegieBlackmon,Latvian,1
RegieBlackmon,Estonian,1
RegieBlackmon,Spanish,1
RegieBlackmon,Dutch,1
RegieBlackmon,Norwegian,1
RegieBlackmon,Vietnamese,3
RegKaganova,Russian,450
RegKaganova,Ukrainian,31
RegKaganova,Macedonian,4
RegKaganova,Serbian,7
RegKaganova,Uzbek,2
RegKaganova,Bulgarian,5
reindeerdear,Russian,431
reindeerdear,Ukrainian,36
reindeerdear,Serbian,4
reindeerdear,Uzbek,4
reindeerdear,Macedonian,6
reindeerdear,Bulgarian,3
reindeerdear,German,1
reindeerdear,Croatian,1
reliisTrT,English,6
renaldokyrou,English,23
resistersunion,English,307
reznik_eliza,Russian,12
reznik_eliza,Ukrainian,1
rf_choice,Russian,1330
rf_choice,Uzbek,15
rf_choice,Serbian,6
rf_choice,Ukrainian,50
rf_choice,Macedonian,5
rf_choice,Bulgarian,6
RH0lbr00k,English,6234
RH0lbr00k,Farsi (Persian),4
RH0lbr00k,Spanish,10
RH0lbr00k,Romanian,6
RH0lbr00k,Italian,2
RH0lbr00k,Polish,1
RH0lbr00k,Croatian,3
RH0lbr00k,Portuguese,3
RH0lbr00k,Dutch,1
RH0lbr00k,Czech,1
RH0lbr00k,German,1
RH0lbr00k,Somali,2
RH0lbr00k,Norwegian,3
RH0lbr00k,Catalan,5
RH0lbr00k,Latvian,1
RH0lbr00k,Pushto,5
RH0lbr00k,Arabic,3
RH0lbr00k,Uzbek,1
RH0lbr00k,Estonian,2
RH0lbr00k,French,7
RH0lbr00k,Icelandic,1
RH0lbr00k,Turkish,1
RH0lbr00k,Vietnamese,1
rhodyrollin,English,70
rhodyrollin,Spanish,1
rhodyrollin,Norwegian,1
Riabovguiguemul,Serbian,11
Riabovguiguemul,Russian,414
Riabovguiguemul,English,30
Riabovguiguemul,Macedonian,4
Riabovguiguemul,Bulgarian,16
Riabovguiguemul,Uzbek,29
Riabovguiguemul,Ukrainian,32
riafanru,Russian,20629
riafanru,Uzbek,306
riafanru,Serbian,270
riafanru,Ukrainian,1269
riafanru,Bulgarian,156
riafanru,Macedonian,114
riafanru,Greek,1
riafanru,English,1
riafanru,LANGUAGE UNDEFINED,140
RichardMalMal,English,22
RichmondVoice,English,5216
RichmondVoice,Norwegian,1
RichmondVoice,Spanish,3
RichmondVoice,Vietnamese,3
richric_richard,English,107
richric_richard,Farsi (Persian),1
rightnpr,English,833
rightnpr,Arabic,2
rightnpr,Croatian,1
rightnpr,Spanish,1
RikasBar,English,83
RikkiRi1,English,4
rimamuhammad2,English,2
Rima_korotkova,Russian,639
Rima_korotkova,Uzbek,7
Rima_korotkova,Macedonian,6
Rima_korotkova,Ukrainian,38
Rima_korotkova,Bulgarian,8
Rima_korotkova,Serbian,5
Rima_korotkova,English,1
RinatSabil,Russian,32
RinatSabil,Bulgarian,2
RinatSabil,Ukrainian,1
riogithief,English,612
riogithief,French,7
riogithief,Dutch,2
riogithief,Uzbek,1
riogithief,Italian,1
riogithief,Lithuanian,1
RisstyTrt,English,848
RisstyTrt,Norwegian,1
RisstyTrt,Spanish,2
RitaClopp,German,220
RitaClopp,Turkish,1
RitaClopp,Polish,1
RitaClopp,Finnish,1
RitaClopp,Swedish,1
RitaClopp,English,1
RitaPhilipp,Russian,452
RitaPhilipp,Macedonian,6
RitaPhilipp,Serbian,8
RitaPhilipp,Ukrainian,30
RitaPhilipp,Uzbek,7
RitaPhilipp,Bulgarian,6
RitaPhilipp,English,3
rita_chern0va,Russian,41
rita_chern0va,Uzbek,1
rita_chern0va,Serbian,3
rita_chern0va,English,3
rita_one_love,Bulgarian,13
rita_one_love,Russian,1210
rita_one_love,Macedonian,11
rita_one_love,Uzbek,17
rita_one_love,Ukrainian,45
rita_one_love,Serbian,8
RitterTra,English,41
RitterTra,Swedish,1
RitterTra,Vietnamese,1
RivkaLange,English,5
rlovenosause,English,500
rlovenosause,Uzbek,1
rlovenosause,Russian,1
rlovenosause,French,2
RobertEbonyKing,English,7118
RobertEbonyKing,Italian,12
RobertEbonyKing,Portuguese,2
RobertEbonyKing,Spanish,13
RobertEbonyKing,Romanian,4
RobertEbonyKing,Thai,1
RobertEbonyKing,Vietnamese,2
RobertEbonyKing,Uzbek,2
RobertEbonyKing,Swedish,2
RobertEbonyKing,French,14
RobertEbonyKing,Croatian,1
RobertEbonyKing,Dutch,2
RobertEbonyKing,Estonian,3
RobertEbonyKing,Arabic,4
RobertEbonyKing,Tagalog (Filipino),1
RobertEbonyKing,Icelandic,1
RobertEbonyKing,Norwegian,6
RobertEbonyKing,Albanian,3
RobertEbonyKing,Hungarian,1
RobertEbonyKing,Farsi (Persian),3
RobertEbonyKing,Catalan,1
RobertEbonyKing,Lithuanian,2
RobertEbonyKing,German,1
roberthorn1990,Russian,17
roberthorn1990,Uzbek,1
RobertHughess,English,99
RobertHughess,Norwegian,1
robert_shander,Russian,72
robert_shander,Uzbek,2
robert_shander,Bulgarian,4
robert_shander,Ukrainian,5
robert_shander,Macedonian,1
Robin_Mc_Call,English,120
RobynMelvoin1,Russian,3
robynrhode,English,34
robynrhode,Norwegian,1
Rob_CowMil,English,67
rockinmafame,Estonian,2
rockinmafame,English,3
rockitjan,English,53
rockitjan,Czech,5
rockitjan,Icelandic,1
rockitjan,Dutch,1
rockthemicro,English,133
rockthemicro,Latvian,1
rockthemicro,Norwegian,1
rockthemicro,Vietnamese,1
roddphillips,English,52
rodya_bez,Russian,47
rodya_bez,Ukrainian,2
rodya_bez,Bulgarian,1
RogovIlia,Bulgarian,8
RogovIlia,English,144
RogovIlia,Russian,820
RogovIlia,Ukrainian,38
RogovIlia,Serbian,12
RogovIlia,Uzbek,11
RogovIlia,Spanish,5
RogovIlia,Macedonian,3
RogovIlia,French,1
RogovIlia,Italian,3
RogovValeron,Russian,482
RogovValeron,Ukrainian,42
RogovValeron,Macedonian,4
RogovValeron,Bulgarian,8
RogovValeron,Uzbek,5
RogovValeron,Serbian,10
RogovValeron,English,1
RomaBulavin,Russian,7
RomaBulavin,Macedonian,2
RomaBulavin,Ukrainian,1
RomaBulavin,Bulgarian,1
RomaKryglov,Russian,384
RomaKryglov,Ukrainian,21
RomaKryglov,Uzbek,8
RomaKryglov,English,2
RomaKryglov,Bulgarian,2
RomaKryglov,Serbian,3
RomaKryglov,Macedonian,1
RomanAgafonovv,Russian,1455
RomanAgafonovv,English,321
RomanAgafonovv,Macedonian,14
RomanAgafonovv,Bulgarian,30
RomanAgafonovv,Ukrainian,81
RomanAgafonovv,Indonesian,1
RomanAgafonovv,Serbian,21
RomanAgafonovv,Uzbek,21
RomanAgafonovv,Arabic,2
RomanAgafonovv,Italian,1
RomanAgafonovv,Turkish,1
RomanBaluhin,Russian,112
RomanBaluhin,English,7
RomanBaluhin,Bulgarian,3
RomanBaluhin,Macedonian,1
RomanBaluhin,Spanish,3
RomanBaluhin,Catalan,1
RomanBaluhin,Ukrainian,5
RomanFuruchev,Russian,502
RomanFuruchev,Uzbek,5
RomanFuruchev,Ukrainian,29
RomanFuruchev,Serbian,8
RomanFuruchev,Bulgarian,10
RomanFuruchev,Macedonian,1
RomanFuruchev,English,1
romanGorolov,Russian,1183
romanGorolov,English,430
romanGorolov,Uzbek,22
romanGorolov,Ukrainian,62
romanGorolov,Bulgarian,17
romanGorolov,Serbian,16
romanGorolov,Macedonian,7
romanGorolov,Arabic,2
romanGorolov,Spanish,6
romanGorolov,Turkish,1
romanGorolov,Dutch,1
romanGorolov,German,1
romanGorolov,French,1
romanGorolov,Slovak,1
Romanovageoprud,Russian,165
Romanovageoprud,English,9
Romanovageoprud,Uzbek,12
Romanovageoprud,Macedonian,4
Romanovageoprud,Bulgarian,6
Romanovageoprud,Ukrainian,13
Romanovageoprud,Serbian,4
romaromaan,Russian,505
romaromaan,Ukrainian,31
romaromaan,Macedonian,3
romaromaan,Uzbek,4
romaromaan,Serbian,6
romaromaan,Bulgarian,5
romashkaMSK,Russian,34
romashkaMSK,Ukrainian,3
RonaldAlllen,English,57
ronick_kk,English,34
ronick_kk,Pushto,1
RoofMic,English,7
RoomOfRumor,English,28268
RoomOfRumor,Romanian,7
RoomOfRumor,Malay,11
RoomOfRumor,Italian,16
RoomOfRumor,Farsi (Persian),8
RoomOfRumor,Norwegian,8
RoomOfRumor,Spanish,9
RoomOfRumor,Icelandic,3
RoomOfRumor,Finnish,2
RoomOfRumor,Hungarian,1
RoomOfRumor,German,7
RoomOfRumor,Croatian,1
RoomOfRumor,Catalan,2
RoomOfRumor,Russian,1
RoomOfRumor,French,4
RoomOfRumor,Indonesian,1
RoomOfRumor,Portuguese,2
RoomOfRumor,Uzbek,3
RoomOfRumor,Kurdish,2
RoomOfRumor,Lithuanian,1
RoomOfRumor,Somali,1
RoomOfRumor,Dutch,1
RoomOfRumor,Polish,1
Roscoe_Riddle,English,468
Roscoe_Riddle,Farsi (Persian),1
Roscoe_Riddle,Somali,2
Roscoe_Riddle,Romanian,1
Roscoe_Riddle,French,2
Roscoe_Riddle,Uzbek,1
Roscoe_Riddle,Albanian,1
Roscoe_Riddle,Norwegian,2
Roscoe_Riddle,Italian,1
Roscoe_Riddle,Pushto,1
RosieOnFleek,English,1788
RosieOnFleek,Italian,6
RosieOnFleek,Vietnamese,12
RosieOnFleek,Japanese,1
RosieOnFleek,Polish,1
RosieOnFleek,Catalan,1
RosieOnFleek,Estonian,1
RosieOnFleek,Albanian,1
RosieOnFleek,French,7
RosieOnFleek,Icelandic,1
RosieOnFleek,Hindi,1
RosieOnFleek,Spanish,1
RosieOnFleek,Norwegian,1
RosieOnFleek,Malay,1
RosieOnFleek,Uzbek,1
RosieOnFleek,Arabic,1
RosieOnFleek,Portuguese,1
rosist2014,Russian,587
rosist2014,Ukrainian,45
rosist2014,Macedonian,7
rosist2014,Serbian,8
rosist2014,Uzbek,4
rosist2014,Bulgarian,5
rosist2014,English,1
rosist_N1,Russian,134
rosist_N1,Ukrainian,10
rosist_N1,Serbian,1
rosist_N1,Uzbek,3
RossHellYeah,English,95
RossHellYeah,Korean,1
RossHellYeah,Arabic,1
rossirossivin,Italian,958
rossirossivin,English,265
rossirossivin,Romanian,4
rossirossivin,French,7
rossirossivin,Spanish,9
rossirossivin,Indonesian,1
rossirossivin,Norwegian,1
rossirossivin,Albanian,1
RossRichrds,English,13
RostockBote,German,128
RostockBote,English,5
RostockBote,Norwegian,1
RostockBote,Arabic,1
RostSergeev,Russian,28
RostSergeev,Ukrainian,2
RostSergeev,Uzbek,1
RoyPreston1st,English,140
RoyPreston1st,Dutch,1
RoyPreston1st,Norwegian,1
RoyPreston1st,German,1
RoyPreston1st,Pushto,1
RoyPreston1st,Romanian,1
RoyPreston1st,Arabic,1
RoyPreston1st,Italian,1
RoyPreston1st,Spanish,1
RoyPreston1st,Croatian,1
RoyPreston1st,Vietnamese,1
rozgalrima,Ukrainian,32
rozgalrima,Russian,413
rozgalrima,Bulgarian,5
rozgalrima,Macedonian,5
rozgalrima,Uzbek,4
rozgalrima,Arabic,1
rozgalrima,Serbian,1
rozgalrima,English,1
rozhkovgen1,Russian,167
rozhkovgen1,Ukrainian,8
rozhkovgen1,Serbian,5
rozhkovgen1,Uzbek,1
RriRose,Russian,268
RriRose,English,457
RriRose,Uzbek,15
RriRose,Serbian,7
RriRose,French,4
RriRose,Ukrainian,14
RriRose,Spanish,1
RriRose,Dutch,4
RriRose,German,4
RriRose,Bulgarian,16
RriRose,Macedonian,4
RriRose,Japanese,1
RriRose,Romanian,5
RriRose,Italian,4
RriRose,Swedish,1
RriRose,Albanian,1
RuConstitution,Russian,21
rudemyanenko,Russian,20
run_n_win,English,40
run_n_win,French,1
run_n_win,German,1
ruopentwit,Serbian,13
ruopentwit,Russian,936
ruopentwit,Ukrainian,30
ruopentwit,Uzbek,27
ruopentwit,Macedonian,13
ruopentwit,Bulgarian,6
ruopentwit,English,2
RusDum,Russian,21
RusDum,English,1
RusEye,Russian,22
RusEye,LANGUAGE UNDEFINED,1
rusking1703,Russian,213
rusking1703,Uzbek,2
rusking1703,English,6
rusking1703,Italian,2
rusking1703,Ukrainian,9
rusking1703,Bulgarian,3
rusking1703,Serbian,2
rusking1703,LANGUAGE UNDEFINED,1
RuslanVaxidov,Russian,38
RuslanVaxidov,Ukrainian,4
RuslanVaxidov,Macedonian,2
RuslanVaxidov,Serbian,1
RuslanVaxidov,Uzbek,1
Ruslan_Marlin,Russian,492
Ruslan_Marlin,Ukrainian,35
Ruslan_Marlin,Uzbek,5
Ruslan_Marlin,Serbian,6
Ruslan_Marlin,Bulgarian,2
Ruslan_Marlin,Macedonian,4
Ruslan_Marlin,English,1
rusnevrotik,Russian,1865
rusnevrotik,English,297
rusnevrotik,Bulgarian,31
rusnevrotik,Ukrainian,142
rusnevrotik,Spanish,6
rusnevrotik,Macedonian,23
rusnevrotik,Italian,2
rusnevrotik,Uzbek,16
rusnevrotik,Slovenian,2
rusnevrotik,Serbian,15
rusnevrotik,German,1
rusnevrotik,Japanese,2
rusnevrotik,Norwegian,1
rusnevrotik,Portuguese,1
rusnevrotik,French,1
russia42tv,Russian,114
russia42tv,Macedonian,1
russia42tv,Serbian,1
russia42tv,English,1
russia42tv,Bulgarian,2
russia42tv,Ukrainian,4
russia42tv,Uzbek,1
RussiaIsBeauty,Russian,152
RussiaIsBeauty,Ukrainian,8
RussiaIsBeauty,LANGUAGE UNDEFINED,1
RussiaIsBeauty,Serbian,1
RussiaIsBeauty,Bulgarian,1
RussiaIsBeauty,Uzbek,2
RussiaIsBeauty,English,1
russianallies,Russian,5005
russianallies,Ukrainian,184
russianallies,Uzbek,91
russianallies,Bulgarian,69
russianallies,Macedonian,40
russianallies,Serbian,73
russianallies,Arabic,7
russianallies,Simplified Chinese,4
russianallies,Farsi (Persian),1
russianallies,English,8
russianallies,Hebrew,1
russianmonster7,Russian,383
russianmonster7,Ukrainian,32
russianmonster7,Uzbek,5
russianmonster7,Macedonian,2
russianmonster7,Bulgarian,3
russianmonster7,Serbian,9
russianmonster7,English,1
russilanrogov,Russian,996
russilanrogov,English,275
russilanrogov,Ukrainian,60
russilanrogov,Bulgarian,25
russilanrogov,Uzbek,11
russilanrogov,Pushto,2
russilanrogov,Serbian,8
russilanrogov,Macedonian,8
russilanrogov,French,4
russilanrogov,Italian,1
russilanrogov,Swedish,1
RussoDeclan,English,34
RussoDeclan,Vietnamese,1
Rus_Anis,Russian,195
Rus_Anis,Ukrainian,15
Rus_Anis,Bulgarian,2
Rus_Anis,Uzbek,3
Rus_Anis,Serbian,1
RUS_IN_USA,English,614
RUS_IN_USA,Serbian,34
RUS_IN_USA,Ukrainian,3
RUS_IN_USA,Norwegian,2
RUS_IN_USA,Russian,43
RUS_IN_USA,Spanish,1
RUS_IN_USA,Japanese,1
RUS_IN_USA,LANGUAGE UNDEFINED,2
RUS_IN_USA,Uzbek,2
RyanAmBishop,English,45
RyanAmBishop,Dutch,2
RyanAmBishop,German,1
RyanAmBishop,Norwegian,1
ryanesweeney_e,English,3
RyanMaxwell_1,English,3152
RyanMaxwell_1,Italian,24
RyanMaxwell_1,Dutch,1
RyanMaxwell_1,French,10
RyanMaxwell_1,Hungarian,2
RyanMaxwell_1,Spanish,3
RyanMaxwell_1,Portuguese,2
RyanMaxwell_1,Vietnamese,1
RyanMaxwell_1,Catalan,2
RyanMaxwell_1,Croatian,8
RyanMaxwell_1,Hebrew,1
RyanMaxwell_1,Romanian,2
RyanMaxwell_1,Arabic,2
RyanMaxwell_1,Norwegian,1
RyanMaxwell_1,Kurdish,1
RyannCooperwood,English,2
Ryan_Bet,English,47
RyManMurphy,English,397
RyManMurphy,Norwegian,2
RyManMurphy,Spanish,1
RyManMurphy,Pushto,1
r_u_life,Russian,124
r_u_life,English,6
r_u_life,Ukrainian,8
r_u_life,Macedonian,1
r_u_life,Bulgarian,4
r_u_life,Arabic,1
SaarlandBote,German,128
SaarlandBote,LANGUAGE UNDEFINED,1
SaarlandBote,English,3
SaarlandBote,Norwegian,1
SaarlandBote,Swedish,1
sabirmuhmuh1,English,17
sabirmuhmuh1,Arabic,2
sabirmuhmuh1,German,8
sabirsalimsa,Arabic,733
sabirsalimsa,Pushto,7
sabirsalimsa,English,86
sabirsalimsa,Russian,19
sabirsalimsa,Farsi (Persian),5
SabSabriba,English,77
SabSabriba,Romanian,1
sabudai100,Russian,88
sabudai100,Macedonian,2
sabudai100,Serbian,2
sabudai100,Bulgarian,1
sabudai100,English,17
sabudai100,Ukrainian,7
sabudai100,Spanish,8
sabudai100,Arabic,2
sachcloud,Russian,10
SadieEatonn,English,512
SadieEatonn,Arabic,1
SadieEatonn,Farsi (Persian),1
SadieEatonn,Catalan,1
Saftex,Russian,19
saganovavalya,Russian,463
saganovavalya,Uzbek,8
saganovavalya,Ukrainian,24
saganovavalya,Bulgarian,4
saganovavalya,Serbian,5
saganovavalya,Macedonian,1
saifffouad,Arabic,1
saifffouad,English,12
SaifSabirr,Russian,138
SaifSabirr,Ukrainian,5
SaifSabirr,Uzbek,3
SaifSabirr,Bulgarian,2
SaifSabirr,Serbian,2
SaifSabirr,Macedonian,1
salad124,Russian,386
salad124,Ukrainian,29
salad124,Bulgarian,29
salad124,Macedonian,2
salad124,Uzbek,3
salad124,Serbian,2
salimdjamil4211,Arabic,1
salimdjamil4211,English,12
salimdjamil4211,German,7
salimsalimsabi1,English,10
salimsalimsabi1,Arabic,1
salimsalimsabi1,German,3
samanthawow,English,10
samanthawow,LANGUAGE UNDEFINED,1
SamChatmannn,English,48
SamirGooden,English,5672
SamirGooden,French,33
SamirGooden,Vietnamese,25
SamirGooden,Romanian,6
SamirGooden,German,1
SamirGooden,Arabic,3
SamirGooden,Spanish,14
SamirGooden,Polish,2
SamirGooden,Norwegian,5
SamirGooden,Catalan,4
SamirGooden,Dutch,2
SamirGooden,Swedish,2
SamirGooden,Danish,1
SamirGooden,Albanian,2
SamirGooden,Italian,8
SamirGooden,Portuguese,1
SamirGooden,Japanese,1
SamirGooden,Somali,2
SamirGooden,Czech,1
SamirGooden,Malay,1
SamirGooden,Farsi (Persian),1
SamirGooden,Lithuanian,1
SamirGooden,Estonian,1
SamirGooden,Uzbek,1
SamirGooden,Finnish,1
sammydixxxon,English,63
SanAntoTopNews,English,10645
SanAntoTopNews,Italian,4
SanAntoTopNews,Spanish,12
SanAntoTopNews,Dutch,1
SanAntoTopNews,Norwegian,2
SanAntoTopNews,Estonian,1
SanAntoTopNews,French,1
SanyaBessonov,Russian,419
SanyaBessonov,Ukrainian,25
SanyaBessonov,Serbian,7
SanyaBessonov,Uzbek,6
SanyaBessonov,Macedonian,6
SanyaBessonov,Bulgarian,4
SarahThhhh,English,41
SarahThhhh,Icelandic,1
Sarah_Giaco,English,11
SashaGreece,Russian,37
SashaGreece,Ukrainian,2
SashaGreece,Bulgarian,1
SashaGreece,Spanish,16
SashaGreece,English,4
sashatweetor,Russian,437
sashatweetor,Ukrainian,41
sashatweetor,Uzbek,6
sashatweetor,Serbian,37
sashatweetor,Bulgarian,6
sashatweetor,English,2
sashatweetor,Macedonian,3
Sasha_Berezhnoy,Russian,377
Sasha_Berezhnoy,Serbian,8
Sasha_Berezhnoy,Ukrainian,16
Sasha_Berezhnoy,Bulgarian,10
Sasha_Berezhnoy,Uzbek,7
Sasha_Berezhnoy,English,3
sasha_petrenk,Russian,29
sasha_petrenk,Ukrainian,1
Savajenat,English,6
SaveCooper,English,28
SavyHurt,English,39
SavyHurt,Norwegian,1
SavyHurt,Finnish,1
SayHerName16,English,28
SazzonV,Russian,61
SazzonV,Ukrainian,1
SazzonV,Bulgarian,1
SazzonV,Serbian,2
SBelov_,Ukrainian,2
SBelov_,Russian,15
SBelov_,Bulgarian,1
SBorisoglebsky,Ukrainian,2
SBorisoglebsky,Russian,24
SBorisoglebsky,Bulgarian,1
ScarleesTruT,English,7
ScarlettHowar15,English,128
ScarlettHowar15,Arabic,1
SchenkMichi,German,34
SchenkMichi,English,20
schultei2,German,315
schultei2,English,4
schultei2,Spanish,1
schultei2,Swedish,3
schultei2,French,1
ScottRapWalton,Italian,1
ScottRapWalton,English,18
ScreaMin3,English,143
ScreaMin3,Russian,191
ScreaMin3,Serbian,5
ScreaMin3,Norwegian,3
ScreaMin3,Slovak,2
ScreaMin3,Ukrainian,12
ScreaMin3,Arabic,1
ScreaMin3,Finnish,5
ScreaMin3,French,2
ScreaMin3,Uzbek,4
ScreaMin3,Macedonian,2
ScreaMin3,Latvian,1
ScreaMin3,Greek,3
ScreaMin3,German,2
ScreamyMonkey,English,43996
ScreamyMonkey,Pushto,3
ScreamyMonkey,Malay,17
ScreamyMonkey,Portuguese,4
ScreamyMonkey,Farsi (Persian),1
ScreamyMonkey,French,2
ScreamyMonkey,Italian,7
ScreamyMonkey,Spanish,5
ScreamyMonkey,Romanian,2
ScreamyMonkey,Slovenian,1
ScreamyMonkey,Russian,1
ScreamyMonkey,Bulgarian,1
ScreamyMonkey,Uzbek,1
Screlets,Russian,15
Screlets,Uzbek,1
ScttCrsn,English,557
ScttCrsn,Italian,2
ScttCrsn,Somali,1
ScttCrsn,Arabic,1
SeanRoy1984,English,28
Seattle_Post,English,30687
Seattle_Post,Catalan,5
Seattle_Post,Polish,3
Seattle_Post,Hungarian,1
Seattle_Post,Pushto,8
Seattle_Post,Italian,17
Seattle_Post,Latvian,1
Seattle_Post,Swedish,1
Seattle_Post,Spanish,19
Seattle_Post,Dutch,8
Seattle_Post,Romanian,12
Seattle_Post,Albanian,1
Seattle_Post,German,6
Seattle_Post,Uzbek,4
Seattle_Post,Slovenian,1
Seattle_Post,French,13
Seattle_Post,Norwegian,6
Seattle_Post,Somali,1
Seattle_Post,Malay,1
Seattle_Post,Russian,1
Seattle_Post,Portuguese,1
Seattle_Post,Indonesian,1
Seattle_Post,Lithuanian,1
Seattle_Post,Farsi (Persian),1
secondson6969,Russian,25
secondson6969,Ukrainian,1
secondson6969,Serbian,1
Secretreportt,English,23
semchev_ru,Russian,334
semchev_ru,Ukrainian,24
semchev_ru,Bulgarian,7
semchev_ru,Uzbek,7
semchev_ru,English,1
semchev_ru,Macedonian,1
semchev_ru,Serbian,3
SemenAkrilov,Russian,8
SemenAkrilov,English,1
Semenovadextsap,Russian,187
Semenovadextsap,Ukrainian,15
Semenovadextsap,English,9
Semenovadextsap,Bulgarian,8
Semenovadextsap,Uzbek,14
Semenovadextsap,Macedonian,2
Semenovadextsap,Serbian,5
SemenovTosha,Russian,35
SemenovTosha,Ukrainian,1
SemenovTosha,Macedonian,1
SemenovTosha,Serbian,1
semi_zoo,Russian,167
semi_zoo,Ukrainian,15
semi_zoo,Bulgarian,3
semi_zoo,Uzbek,4
semi_zoo,Serbian,2
semi_zoo,Macedonian,1
sem_vadikk,Ukrainian,36
sem_vadikk,Russian,455
sem_vadikk,Serbian,9
sem_vadikk,German,1
sem_vadikk,Uzbek,3
sem_vadikk,English,1
sem_vadikk,Bulgarian,2
sem_vadikk,Macedonian,4
serafimastar,Russian,511
serafimastar,Ukrainian,32
serafimastar,Macedonian,4
serafimastar,Serbian,9
serafimastar,Bulgarian,7
serafimastar,Uzbek,7
sereesstT,English,17
serega0vladimir,Russian,484
serega0vladimir,Bulgarian,7
serega0vladimir,Uzbek,10
serega0vladimir,Macedonian,7
serega0vladimir,Ukrainian,33
serega0vladimir,Serbian,2
serega0vladimir,English,1
SeregaKaverin,Russian,407
SeregaKaverin,Ukrainian,23
SeregaKaverin,Bulgarian,6
SeregaKaverin,Serbian,2
SeregaKaverin,Uzbek,3
SeregaKaverin,English,3
SeregaKaverin,Macedonian,1
SerenitySanfor,English,23
SerenitySanfor,French,1
sergaksen,Russian,39
sergaksen,Serbian,2
sergaksen,Ukrainian,1
Sergbriantsev,Serbian,15
Sergbriantsev,Russian,1374
Sergbriantsev,English,344
Sergbriantsev,Uzbek,15
Sergbriantsev,Ukrainian,85
Sergbriantsev,Bulgarian,20
Sergbriantsev,French,4
Sergbriantsev,Macedonian,16
Sergbriantsev,Vietnamese,2
Sergbriantsev,Spanish,2
Sergbriantsev,Italian,2
Sergbriantsev,Hindi,2
Sergeevich_Art,Russian,173
Sergeevich_Art,Macedonian,1
Sergeevich_Art,Ukrainian,6
Sergeevich_Art,Serbian,2
Sergeevich_Art,Bulgarian,2
Sergeevich_Art,Uzbek,2
Sergeev_Tolik,Russian,1646
Sergeev_Tolik,English,349
Sergeev_Tolik,Serbian,29
Sergeev_Tolik,Uzbek,23
Sergeev_Tolik,Ukrainian,92
Sergeev_Tolik,Spanish,3
Sergeev_Tolik,Arabic,1
Sergeev_Tolik,Dutch,1
Sergeev_Tolik,Macedonian,16
Sergeev_Tolik,Bulgarian,25
Sergeev_Tolik,German,3
Sergeev_Tolik,Kurdish,1
Sergeev_Tolik,Italian,1
Sergeev_Tolik,French,1
SergeIvchenko,Russian,510
SergeIvchenko,Ukrainian,35
SergeIvchenko,Uzbek,5
SergeIvchenko,Serbian,7
SergeIvchenko,Bulgarian,5
SergeIvchenko,Macedonian,4
SergeIvchenko,English,1
SergeyAvdaev,Russian,240
SergeyAvdaev,Ukrainian,16
SergeyAvdaev,Serbian,8
SergeyAvdaev,Bulgarian,1
SergeyAvdaev,Uzbek,1
sergey_027,Russian,38
sergey_027,Macedonian,1
sergey_027,Bulgarian,1
sergey_027,Ukrainian,1
sergey_027,Serbian,1
sergey__o,Russian,18
sergey__o,Macedonian,1
sergey__o,Uzbek,1
sergey__o,Ukrainian,3
sergey__o,Bulgarian,1
SerggBelov,Russian,467
SerggBelov,Bulgarian,8
SerggBelov,Ukrainian,36
SerggBelov,Serbian,3
SerggBelov,Uzbek,8
SerggBelov,Macedonian,3
sergio_maestri,Italian,450
sergio_maestri,English,511
sergio_maestri,French,7
sergio_maestri,Danish,1
sergio_maestri,Spanish,7
sergio_maestri,Catalan,1
sergio_maestri,Polish,1
SergOdincov,Russian,7
SergOdincov,Ukrainian,1
sergo_yarosh,Russian,479
sergo_yarosh,Ukrainian,28
sergo_yarosh,Macedonian,4
sergo_yarosh,Uzbek,8
sergo_yarosh,English,4
sergo_yarosh,Bulgarian,4
sergo_yarosh,Serbian,4
serhiodabest,Ukrainian,2
serhiodabest,Russian,31
serhiodabest,Bulgarian,1
Serovtritpoebac,Russian,180
Serovtritpoebac,Ukrainian,20
Serovtritpoebac,Uzbek,12
Serovtritpoebac,Bulgarian,5
Serovtritpoebac,English,9
Serovtritpoebac,Serbian,8
Serovtritpoebac,Macedonian,2
Serovtritpoebac,LANGUAGE UNDEFINED,1
SerSafronoff,Russian,16
SerSafronoff,English,1
SerSafronoff,Bulgarian,1
SevaGrix,Russian,39
SevaGrix,Ukrainian,3
SevaKocev,Russian,3
sevas_inokent,Russian,41
sevas_inokent,Ukrainian,4
sevas_inokent,Serbian,2
ShakhovOfficial,Russian,35
ShakhovOfficial,Ukrainian,1
shakurusuf,English,1
shakymilky,Russian,403
shakymilky,Ukrainian,36
shakymilky,Bulgarian,8
shakymilky,Serbian,2
shakymilky,Macedonian,5
shakymilky,Uzbek,5
shakymilky,English,4
shakymilky,Arabic,1
Shania_Toney,English,22
Shania_Toney,Farsi (Persian),1
ShannonGibsonIm,English,91
ShannonGibsonIm,Dutch,1
ShannonGibsonIm,Farsi (Persian),1
shannyzzzz,English,92
shannyzzzz,Norwegian,1
shannyzzzz,Pushto,1
shannyzzzz,Italian,1
shapka_mono,Russian,1229
shapka_mono,English,179
shapka_mono,Ukrainian,65
shapka_mono,Serbian,14
